Country,Week,Year,Age,Sex,Region,Condition,Deaths
Netherlands,41,2017,65-79,Female,Total,Total,344
Netherlands,42,2017,65-79,Female,Total,Total,347
Netherlands,43,2017,65-79,Female,Total,Total,313
Netherlands,44,2017,65-79,Female,Total,Total,333
Netherlands,45,2017,65-79,Female,Total,Total,346
Netherlands,46,2017,65-79,Female,Total,Total,384
Netherlands,47,2017,65-79,Female,Total,Total,377
Netherlands,48,2017,65-79,Female,Total,Total,337
Netherlands,49,2017,65-79,Female,Total,Total,389
Netherlands,50,2017,65-79,Female,Total,Total,457
Netherlands,51,2017,65-79,Female,Total,Total,391
Netherlands,52,2017,65-79,Female,Total,Total,420
Netherlands,0,2018,65-79,Female,Total,Total,400
Netherlands,1,2018,65-79,Female,Total,Total,418
Netherlands,2,2018,65-79,Female,Total,Total,402
Netherlands,3,2018,65-79,Female,Total,Total,386
Netherlands,4,2018,65-79,Female,Total,Total,391
Netherlands,5,2018,65-79,Female,Total,Total,418
Netherlands,6,2018,65-79,Female,Total,Total,470
Netherlands,7,2018,65-79,Female,Total,Total,452
Netherlands,8,2018,65-79,Female,Total,Total,459
Netherlands,9,2018,65-79,Female,Total,Total,458
Netherlands,10,2018,65-79,Female,Total,Total,438
Netherlands,11,2018,65-79,Female,Total,Total,369
Netherlands,12,2018,65-79,Female,Total,Total,365
Netherlands,13,2018,65-79,Female,Total,Total,395
Netherlands,14,2018,65-79,Female,Total,Total,368
Netherlands,15,2018,65-79,Female,Total,Total,358
Netherlands,16,2018,65-79,Female,Total,Total,323
Netherlands,17,2018,65-79,Female,Total,Total,319
Netherlands,18,2018,65-79,Female,Total,Total,295
Netherlands,19,2018,65-79,Female,Total,Total,346
Netherlands,20,2018,65-79,Female,Total,Total,317
Netherlands,21,2018,65-79,Female,Total,Total,351
Netherlands,22,2018,65-79,Female,Total,Total,338
Netherlands,23,2018,65-79,Female,Total,Total,334
Netherlands,24,2018,65-79,Female,Total,Total,336
Netherlands,25,2018,65-79,Female,Total,Total,343
Netherlands,26,2018,65-79,Female,Total,Total,353
Netherlands,27,2018,65-79,Female,Total,Total,330
Netherlands,28,2018,65-79,Female,Total,Total,311
Netherlands,29,2018,65-79,Female,Total,Total,354
Netherlands,30,2018,65-79,Female,Total,Total,372
Netherlands,31,2018,65-79,Female,Total,Total,330
Netherlands,32,2018,65-79,Female,Total,Total,324
Netherlands,33,2018,65-79,Female,Total,Total,307
Netherlands,34,2018,65-79,Female,Total,Total,358
Netherlands,35,2018,65-79,Female,Total,Total,352
Netherlands,36,2018,65-79,Female,Total,Total,312
Netherlands,37,2018,65-79,Female,Total,Total,390
Netherlands,38,2018,65-79,Female,Total,Total,338
Netherlands,39,2018,65-79,Female,Total,Total,396
Netherlands,40,2018,65-79,Female,Total,Total,359
Netherlands,41,2018,65-79,Female,Total,Total,340
Netherlands,42,2018,65-79,Female,Total,Total,353
Netherlands,43,2018,65-79,Female,Total,Total,397
Netherlands,44,2018,65-79,Female,Total,Total,376
Netherlands,45,2018,65-79,Female,Total,Total,348
Netherlands,46,2018,65-79,Female,Total,Total,403
Netherlands,47,2018,65-79,Female,Total,Total,401
Netherlands,48,2018,65-79,Female,Total,Total,376
Netherlands,49,2018,65-79,Female,Total,Total,388
Netherlands,50,2018,65-79,Female,Total,Total,421
Netherlands,51,2018,65-79,Female,Total,Total,379
Netherlands,52,2018,65-79,Female,Total,Total,51
Netherlands,0,2019,65-79,Female,Total,Total,321
Netherlands,1,2019,65-79,Female,Total,Total,376
Netherlands,2,2019,65-79,Female,Total,Total,388
Netherlands,3,2019,65-79,Female,Total,Total,419
Netherlands,4,2019,65-79,Female,Total,Total,376
Netherlands,5,2019,65-79,Female,Total,Total,430
Netherlands,6,2019,65-79,Female,Total,Total,389
Netherlands,7,2019,65-79,Female,Total,Total,399
Netherlands,8,2019,65-79,Female,Total,Total,379
Netherlands,9,2019,65-79,Female,Total,Total,368
Netherlands,10,2019,65-79,Female,Total,Total,406
Netherlands,11,2019,65-79,Female,Total,Total,360
Netherlands,12,2019,65-79,Female,Total,Total,350
Netherlands,13,2019,65-79,Female,Total,Total,373
Netherlands,14,2019,65-79,Female,Total,Total,382
Netherlands,15,2019,65-79,Female,Total,Total,378
Netherlands,16,2019,65-79,Female,Total,Total,387
Netherlands,17,2019,65-79,Female,Total,Total,392
Netherlands,18,2019,65-79,Female,Total,Total,374
Netherlands,19,2019,65-79,Female,Total,Total,345
Netherlands,20,2019,65-79,Female,Total,Total,357
Netherlands,21,2019,65-79,Female,Total,Total,337
Netherlands,22,2019,65-79,Female,Total,Total,366
Netherlands,23,2019,65-79,Female,Total,Total,329
Netherlands,24,2019,65-79,Female,Total,Total,349
Netherlands,25,2019,65-79,Female,Total,Total,351
Netherlands,26,2019,65-79,Female,Total,Total,373
Netherlands,27,2019,65-79,Female,Total,Total,377
Netherlands,28,2019,65-79,Female,Total,Total,332
Netherlands,29,2019,65-79,Female,Total,Total,363
Netherlands,30,2019,65-79,Female,Total,Total,349
Netherlands,31,2019,65-79,Female,Total,Total,325
Netherlands,32,2019,65-79,Female,Total,Total,358
Netherlands,33,2019,65-79,Female,Total,Total,327
Netherlands,34,2019,65-79,Female,Total,Total,395
Netherlands,35,2019,65-79,Female,Total,Total,334
Netherlands,36,2019,65-79,Female,Total,Total,360
Netherlands,37,2019,65-79,Female,Total,Total,346
Netherlands,38,2019,65-79,Female,Total,Total,378
Netherlands,39,2019,65-79,Female,Total,Total,324
Netherlands,40,2019,65-79,Female,Total,Total,374
Netherlands,41,2019,65-79,Female,Total,Total,389
Netherlands,42,2019,65-79,Female,Total,Total,384
Netherlands,43,2019,65-79,Female,Total,Total,382
Netherlands,44,2019,65-79,Female,Total,Total,352
Netherlands,45,2019,65-79,Female,Total,Total,403
Netherlands,46,2019,65-79,Female,Total,Total,402
Netherlands,47,2019,65-79,Female,Total,Total,373
Netherlands,48,2019,65-79,Female,Total,Total,402
Netherlands,49,2019,65-79,Female,Total,Total,429
Netherlands,50,2019,65-79,Female,Total,Total,428
Netherlands,51,2019,65-79,Female,Total,Total,395
Netherlands,52,2019,65-79,Female,Total,Total,115
Netherlands,0,2020,65-79,Female,Total,Total,250
Netherlands,1,2020,65-79,Female,Total,Total,421
Netherlands,2,2020,65-79,Female,Total,Total,395
Netherlands,3,2020,65-79,Female,Total,Total,398
Netherlands,4,2020,65-79,Female,Total,Total,385
Netherlands,5,2020,65-79,Female,Total,Total,407
Netherlands,6,2020,65-79,Female,Total,Total,413
Netherlands,7,2020,65-79,Female,Total,Total,334
Netherlands,8,2020,65-79,Female,Total,Total,385
Netherlands,9,2020,65-79,Female,Total,Total,383
Netherlands,10,2020,65-79,Female,Total,Total,402
Netherlands,11,2020,65-79,Female,Total,Total,404
Netherlands,12,2020,65-79,Female,Total,Total,559
Netherlands,13,2020,65-79,Female,Total,Total,575
Netherlands,0,2017,80+,Female,Total,Total,163
Netherlands,1,2017,80+,Female,Total,Total,1299
Netherlands,2,2017,80+,Female,Total,Total,1310
Netherlands,3,2017,80+,Female,Total,Total,1293
Netherlands,4,2017,80+,Female,Total,Total,1345
Netherlands,5,2017,80+,Female,Total,Total,1292
Netherlands,6,2017,80+,Female,Total,Total,1190
Netherlands,7,2017,80+,Female,Total,Total,1211
Netherlands,8,2017,80+,Female,Total,Total,1173
Netherlands,9,2017,80+,Female,Total,Total,1134
Netherlands,10,2017,80+,Female,Total,Total,1006
Netherlands,11,2017,80+,Female,Total,Total,985
Netherlands,12,2017,80+,Female,Total,Total,924
Netherlands,13,2017,80+,Female,Total,Total,903
Netherlands,14,2017,80+,Female,Total,Total,925
Netherlands,15,2017,80+,Female,Total,Total,887
Netherlands,16,2017,80+,Female,Total,Total,889
Netherlands,17,2017,80+,Female,Total,Total,954
Netherlands,18,2017,80+,Female,Total,Total,906
Netherlands,19,2017,80+,Female,Total,Total,934
Netherlands,20,2017,80+,Female,Total,Total,926
Netherlands,21,2017,80+,Female,Total,Total,933
Netherlands,22,2017,80+,Female,Total,Total,890
Netherlands,23,2017,80+,Female,Total,Total,889
Netherlands,24,2017,80+,Female,Total,Total,848
Netherlands,25,2017,80+,Female,Total,Total,824
Netherlands,26,2017,80+,Female,Total,Total,843
Netherlands,27,2017,80+,Female,Total,Total,877
Netherlands,28,2017,80+,Female,Total,Total,782
Netherlands,29,2017,80+,Female,Total,Total,848
Netherlands,30,2017,80+,Female,Total,Total,820
Netherlands,31,2017,80+,Female,Total,Total,806
Netherlands,32,2017,80+,Female,Total,Total,855
Netherlands,33,2017,80+,Female,Total,Total,796
Netherlands,34,2017,80+,Female,Total,Total,829
Netherlands,35,2017,80+,Female,Total,Total,819
Netherlands,36,2017,80+,Female,Total,Total,781
Netherlands,37,2017,80+,Female,Total,Total,830
Netherlands,38,2017,80+,Female,Total,Total,833
Netherlands,39,2017,80+,Female,Total,Total,865
Netherlands,40,2017,80+,Female,Total,Total,848
Netherlands,41,2017,80+,Female,Total,Total,867
Netherlands,42,2017,80+,Female,Total,Total,877
Netherlands,43,2017,80+,Female,Total,Total,873
Netherlands,44,2017,80+,Female,Total,Total,896
Netherlands,45,2017,80+,Female,Total,Total,926
Netherlands,46,2017,80+,Female,Total,Total,970
Netherlands,47,2017,80+,Female,Total,Total,928
Netherlands,48,2017,80+,Female,Total,Total,931
Netherlands,49,2017,80+,Female,Total,Total,974
Netherlands,50,2017,80+,Female,Total,Total,1000
Netherlands,51,2017,80+,Female,Total,Total,1065
Netherlands,52,2017,80+,Female,Total,Total,1059
Netherlands,0,2018,80+,Female,Total,Total,1226
Netherlands,1,2018,80+,Female,Total,Total,1183
Netherlands,2,2018,80+,Female,Total,Total,1159
Netherlands,3,2018,80+,Female,Total,Total,1123
Netherlands,4,2018,80+,Female,Total,Total,1261
Netherlands,5,2018,80+,Female,Total,Total,1265
Netherlands,6,2018,80+,Female,Total,Total,1243
Netherlands,7,2018,80+,Female,Total,Total,1308
Netherlands,8,2018,80+,Female,Total,Total,1403
Netherlands,9,2018,80+,Female,Total,Total,1542
Netherlands,10,2018,80+,Female,Total,Total,1347
Netherlands,11,2018,80+,Female,Total,Total,1171
Netherlands,12,2018,80+,Female,Total,Total,1134
Netherlands,13,2018,80+,Female,Total,Total,1005
Netherlands,14,2018,80+,Female,Total,Total,962
Netherlands,15,2018,80+,Female,Total,Total,904
Netherlands,16,2018,80+,Female,Total,Total,894
Netherlands,17,2018,80+,Female,Total,Total,851
Netherlands,18,2018,80+,Female,Total,Total,860
Netherlands,19,2018,80+,Female,Total,Total,825
Netherlands,20,2018,80+,Female,Total,Total,892
Netherlands,21,2018,80+,Female,Total,Total,896
Netherlands,22,2018,80+,Female,Total,Total,864
Netherlands,23,2018,80+,Female,Total,Total,812
Netherlands,24,2018,80+,Female,Total,Total,806
Netherlands,25,2018,80+,Female,Total,Total,825
Netherlands,26,2018,80+,Female,Total,Total,863
Netherlands,27,2018,80+,Female,Total,Total,878
Netherlands,28,2018,80+,Female,Total,Total,915
Netherlands,29,2018,80+,Female,Total,Total,910
Netherlands,30,2018,80+,Female,Total,Total,896
Netherlands,31,2018,80+,Female,Total,Total,896
Netherlands,32,2018,80+,Female,Total,Total,828
Netherlands,33,2018,80+,Female,Total,Total,819
Netherlands,34,2018,80+,Female,Total,Total,734
Netherlands,35,2018,80+,Female,Total,Total,789
Netherlands,36,2018,80+,Female,Total,Total,781
Netherlands,37,2018,80+,Female,Total,Total,826
Netherlands,38,2018,80+,Female,Total,Total,825
Netherlands,39,2018,80+,Female,Total,Total,855
Netherlands,40,2018,80+,Female,Total,Total,848
Netherlands,41,2018,80+,Female,Total,Total,901
Netherlands,42,2018,80+,Female,Total,Total,810
Netherlands,43,2018,80+,Female,Total,Total,884
Netherlands,44,2018,80+,Female,Total,Total,835
Netherlands,45,2018,80+,Female,Total,Total,898
Netherlands,46,2018,80+,Female,Total,Total,878
Netherlands,47,2018,80+,Female,Total,Total,926
Netherlands,48,2018,80+,Female,Total,Total,930
Netherlands,49,2018,80+,Female,Total,Total,917
Netherlands,50,2018,80+,Female,Total,Total,967
Netherlands,51,2018,80+,Female,Total,Total,925
Netherlands,52,2018,80+,Female,Total,Total,162
Netherlands,0,2019,80+,Female,Total,Total,886
Netherlands,1,2019,80+,Female,Total,Total,1120
Netherlands,2,2019,80+,Female,Total,Total,1063
Netherlands,3,2019,80+,Female,Total,Total,1006
Netherlands,4,2019,80+,Female,Total,Total,1015
Netherlands,5,2019,80+,Female,Total,Total,991
Netherlands,6,2019,80+,Female,Total,Total,1119
Netherlands,7,2019,80+,Female,Total,Total,1117
Netherlands,8,2019,80+,Female,Total,Total,1044
Netherlands,9,2019,80+,Female,Total,Total,1045
Netherlands,10,2019,80+,Female,Total,Total,1040
Netherlands,11,2019,80+,Female,Total,Total,1056
Netherlands,12,2019,80+,Female,Total,Total,989
Netherlands,13,2019,80+,Female,Total,Total,978
Netherlands,14,2019,80+,Female,Total,Total,908
Netherlands,15,2019,80+,Female,Total,Total,998
Netherlands,16,2019,80+,Female,Total,Total,1001
Netherlands,17,2019,80+,Female,Total,Total,896
Netherlands,18,2019,80+,Female,Total,Total,910
Netherlands,19,2019,80+,Female,Total,Total,947
Netherlands,20,2019,80+,Female,Total,Total,982
Netherlands,21,2019,80+,Female,Total,Total,887
Netherlands,22,2019,80+,Female,Total,Total,855
Netherlands,23,2019,80+,Female,Total,Total,839
Netherlands,24,2019,80+,Female,Total,Total,836
Netherlands,25,2019,80+,Female,Total,Total,915
Netherlands,26,2019,80+,Female,Total,Total,838
Netherlands,27,2019,80+,Female,Total,Total,901
Netherlands,28,2019,80+,Female,Total,Total,824
Netherlands,29,2019,80+,Female,Total,Total,994
Netherlands,30,2019,80+,Female,Total,Total,877
Netherlands,31,2019,80+,Female,Total,Total,855
Netherlands,32,2019,80+,Female,Total,Total,830
Netherlands,33,2019,80+,Female,Total,Total,814
Netherlands,34,2019,80+,Female,Total,Total,887
Netherlands,35,2019,80+,Female,Total,Total,831
Netherlands,36,2019,80+,Female,Total,Total,817
Netherlands,37,2019,80+,Female,Total,Total,819
Netherlands,38,2019,80+,Female,Total,Total,839
Netherlands,39,2019,80+,Female,Total,Total,847
Netherlands,40,2019,80+,Female,Total,Total,907
Netherlands,41,2019,80+,Female,Total,Total,921
Netherlands,42,2019,80+,Female,Total,Total,879
Netherlands,43,2019,80+,Female,Total,Total,882
Netherlands,44,2019,80+,Female,Total,Total,951
Netherlands,45,2019,80+,Female,Total,Total,950
Netherlands,46,2019,80+,Female,Total,Total,1024
Netherlands,47,2019,80+,Female,Total,Total,965
Netherlands,48,2019,80+,Female,Total,Total,964
Netherlands,49,2019,80+,Female,Total,Total,993
Netherlands,50,2019,80+,Female,Total,Total,1010
Netherlands,51,2019,80+,Female,Total,Total,986
Netherlands,52,2019,80+,Female,Total,Total,285
Netherlands,0,2020,80+,Female,Total,Total,779
Netherlands,1,2020,80+,Female,Total,Total,1088
Netherlands,2,2020,80+,Female,Total,Total,1063
Netherlands,3,2020,80+,Female,Total,Total,1038
Netherlands,4,2020,80+,Female,Total,Total,1029
Netherlands,5,2020,80+,Female,Total,Total,1032
Netherlands,6,2020,80+,Female,Total,Total,1092
Netherlands,7,2020,80+,Female,Total,Total,990
Netherlands,8,2020,80+,Female,Total,Total,1031
Netherlands,9,2020,80+,Female,Total,Total,1036
Netherlands,10,2020,80+,Female,Total,Total,1058
Netherlands,11,2020,80+,Female,Total,Total,1151
Netherlands,12,2020,80+,Female,Total,Total,1334
Netherlands,13,2020,80+,Female,Total,Total,1620
United Kingdom,0,2020,Total,Total,Total,Total,12254
United Kingdom,1,2020,Total,Total,Total,Total,14058
United Kingdom,2,2020,Total,Total,Total,Total,12990
United Kingdom,3,2020,Total,Total,Total,Total,11856
United Kingdom,4,2020,Total,Total,Total,Total,11612
United Kingdom,5,2020,Total,Total,Total,Total,10986
United Kingdom,6,2020,Total,Total,Total,Total,10944
United Kingdom,7,2020,Total,Total,Total,Total,10841
United Kingdom,8,2020,Total,Total,Total,Total,10816
United Kingdom,9,2020,Total,Total,Total,Total,10895
United Kingdom,10,2020,Total,Total,Total,Total,11019
United Kingdom,11,2020,Total,Total,Total,Total,10645
United Kingdom,12,2020,Total,Total,Total,Total,11141
United Kingdom,13,2020,Total,Total,Total,Total,16387
United Kingdom,14,2020,Total,Total,Total,Total,18516
United Kingdom,0,2020,Total,Total,Total,Respiratory,2141
United Kingdom,1,2020,Total,Total,Total,Respiratory,2477
United Kingdom,2,2020,Total,Total,Total,Respiratory,2188
United Kingdom,3,2020,Total,Total,Total,Respiratory,1893
United Kingdom,4,2020,Total,Total,Total,Respiratory,1746
United Kingdom,5,2020,Total,Total,Total,Respiratory,1572
United Kingdom,6,2020,Total,Total,Total,Respiratory,1602
United Kingdom,7,2020,Total,Total,Total,Respiratory,1619
United Kingdom,8,2020,Total,Total,Total,Respiratory,1546
United Kingdom,9,2020,Total,Total,Total,Respiratory,1584
United Kingdom,10,2020,Total,Total,Total,Respiratory,1502
United Kingdom,11,2020,Total,Total,Total,Respiratory,1510
United Kingdom,12,2020,Total,Total,Total,Respiratory,1516
United Kingdom,13,2020,Total,Total,Total,Respiratory,1965
United Kingdom,14,2020,Total,Total,Total,Respiratory,1810
United Kingdom,0,2020,01-14,Female,Total,Total,8
United Kingdom,0,2020,01-14,Male,Total,Total,8
United Kingdom,0,2020,01-14,Total,Total,Total,16
United Kingdom,0,2020,15-44,Female,Total,Total,74
United Kingdom,0,2020,15-44,Male,Total,Total,115
United Kingdom,0,2020,15-44,Total,Total,Total,189
United Kingdom,0,2020,45-64,Female,Total,Total,536
United Kingdom,0,2020,45-64,Male,Total,Total,665
United Kingdom,0,2020,45-64,Total,Total,Total,1201
United Kingdom,0,2020,65-74,Female,Total,Total,748
United Kingdom,0,2020,65-74,Male,Total,Total,1112
United Kingdom,0,2020,65-74,Total,Total,Total,1860
United Kingdom,0,2020,75-84,Female,Total,Total,1705
United Kingdom,0,2020,75-84,Male,Total,Total,1879
United Kingdom,0,2020,75-84,Total,Total,Total,3584
United Kingdom,0,2020,85+,Female,Total,Total,3275
United Kingdom,0,2020,85+,Male,Total,Total,2080
United Kingdom,0,2020,85+,Total,Total,Total,5355
United Kingdom,0,2020,Under 1 year,Female,Total,Total,18
United Kingdom,0,2020,Under 1 year,Male,Total,Total,30
United Kingdom,0,2020,Under 1 year,Total,Total,Total,48
United Kingdom,1,2020,01-14,Female,Total,Total,11
United Kingdom,1,2020,01-14,Male,Total,Total,15
United Kingdom,1,2020,01-14,Total,Total,Total,26
United Kingdom,1,2020,15-44,Female,Total,Total,99
United Kingdom,1,2020,15-44,Male,Total,Total,176
United Kingdom,1,2020,15-44,Total,Total,Total,275
United Kingdom,1,2020,45-64,Female,Total,Total,616
United Kingdom,1,2020,45-64,Male,Total,Total,884
United Kingdom,1,2020,45-64,Total,Total,Total,1500
United Kingdom,1,2020,65-74,Female,Total,Total,928
United Kingdom,1,2020,65-74,Male,Total,Total,1270
United Kingdom,1,2020,65-74,Total,Total,Total,2198
United Kingdom,1,2020,75-84,Female,Total,Total,1918
United Kingdom,1,2020,75-84,Male,Total,Total,2096
United Kingdom,1,2020,75-84,Total,Total,Total,4014
United Kingdom,1,2020,85+,Female,Total,Total,3636
United Kingdom,1,2020,85+,Male,Total,Total,2358
United Kingdom,1,2020,85+,Total,Total,Total,5994
United Kingdom,1,2020,Under 1 year,Female,Total,Total,21
United Kingdom,1,2020,Under 1 year,Male,Total,Total,29
United Kingdom,1,2020,Under 1 year,Total,Total,Total,50
United Kingdom,2,2020,01-14,Female,Total,Total,5
United Kingdom,2,2020,01-14,Male,Total,Total,11
United Kingdom,2,2020,01-14,Total,Total,Total,16
United Kingdom,2,2020,15-44,Female,Total,Total,107
United Kingdom,2,2020,15-44,Male,Total,Total,207
United Kingdom,2,2020,15-44,Total,Total,Total,314
United Kingdom,2,2020,45-64,Female,Total,Total,579
United Kingdom,2,2020,45-64,Male,Total,Total,939
United Kingdom,2,2020,45-64,Total,Total,Total,1518
United Kingdom,2,2020,65-74,Female,Total,Total,852
United Kingdom,2,2020,65-74,Male,Total,Total,1161
United Kingdom,2,2020,65-74,Total,Total,Total,2013
United Kingdom,2,2020,75-84,Female,Total,Total,1749
United Kingdom,2,2020,75-84,Male,Total,Total,1966
United Kingdom,2,2020,75-84,Total,Total,Total,3715
United Kingdom,2,2020,85+,Female,Total,Total,3237
United Kingdom,2,2020,85+,Male,Total,Total,2108
United Kingdom,2,2020,85+,Total,Total,Total,5345
United Kingdom,2,2020,Under 1 year,Female,Total,Total,31
United Kingdom,2,2020,Under 1 year,Male,Total,Total,38
United Kingdom,2,2020,Under 1 year,Total,Total,Total,69
United Kingdom,3,2020,01-14,Female,Total,Total,7
United Kingdom,3,2020,01-14,Male,Total,Total,14
United Kingdom,3,2020,01-14,Total,Total,Total,21
United Kingdom,3,2020,15-44,Female,Total,Total,100
United Kingdom,3,2020,15-44,Male,Total,Total,214
United Kingdom,3,2020,15-44,Total,Total,Total,314
United Kingdom,3,2020,45-64,Female,Total,Total,536
United Kingdom,3,2020,45-64,Male,Total,Total,820
United Kingdom,3,2020,45-64,Total,Total,Total,1356
United Kingdom,3,2020,65-74,Female,Total,Total,813
United Kingdom,3,2020,65-74,Male,Total,Total,1145
United Kingdom,3,2020,65-74,Total,Total,Total,1958
United Kingdom,3,2020,75-84,Female,Total,Total,1567
United Kingdom,3,2020,75-84,Male,Total,Total,1770
United Kingdom,3,2020,75-84,Total,Total,Total,3337
United Kingdom,3,2020,85+,Female,Total,Total,2890
United Kingdom,3,2020,85+,Male,Total,Total,1924
United Kingdom,3,2020,85+,Total,Total,Total,4814
United Kingdom,3,2020,Under 1 year,Female,Total,Total,25
United Kingdom,3,2020,Under 1 year,Male,Total,Total,28
United Kingdom,3,2020,Under 1 year,Total,Total,Total,53
United Kingdom,4,2020,01-14,Female,Total,Total,4
United Kingdom,4,2020,01-14,Male,Total,Total,11
United Kingdom,4,2020,01-14,Total,Total,Total,15
United Kingdom,4,2020,15-44,Female,Total,Total,113
United Kingdom,4,2020,15-44,Male,Total,Total,195
United Kingdom,4,2020,15-44,Total,Total,Total,308
United Kingdom,4,2020,45-64,Female,Total,Total,490
United Kingdom,4,2020,45-64,Male,Total,Total,858
United Kingdom,4,2020,45-64,Total,Total,Total,1348
United Kingdom,4,2020,65-74,Female,Total,Total,808
United Kingdom,4,2020,65-74,Male,Total,Total,1120
United Kingdom,4,2020,65-74,Total,Total,Total,1928
United Kingdom,4,2020,75-84,Female,Total,Total,1510
United Kingdom,4,2020,75-84,Male,Total,Total,1746
United Kingdom,4,2020,75-84,Total,Total,Total,3256
United Kingdom,4,2020,85+,Female,Total,Total,2865
United Kingdom,4,2020,85+,Male,Total,Total,1842
United Kingdom,4,2020,85+,Total,Total,Total,4707
United Kingdom,4,2020,Under 1 year,Female,Total,Total,28
United Kingdom,4,2020,Under 1 year,Male,Total,Total,22
United Kingdom,4,2020,Under 1 year,Total,Total,Total,50
United Kingdom,5,2020,01-14,Female,Total,Total,5
United Kingdom,5,2020,01-14,Male,Total,Total,11
United Kingdom,5,2020,01-14,Total,Total,Total,16
United Kingdom,5,2020,15-44,Female,Total,Total,97
United Kingdom,5,2020,15-44,Male,Total,Total,174
United Kingdom,5,2020,15-44,Total,Total,Total,271
United Kingdom,5,2020,45-64,Female,Total,Total,545
United Kingdom,5,2020,45-64,Male,Total,Total,784
United Kingdom,5,2020,45-64,Total,Total,Total,1329
United Kingdom,5,2020,65-74,Female,Total,Total,760
United Kingdom,5,2020,65-74,Male,Total,Total,1049
United Kingdom,5,2020,65-74,Total,Total,Total,1809
United Kingdom,5,2020,75-84,Female,Total,Total,1468
United Kingdom,5,2020,75-84,Male,Total,Total,1588
United Kingdom,5,2020,75-84,Total,Total,Total,3056
United Kingdom,5,2020,85+,Female,Total,Total,2687
United Kingdom,5,2020,85+,Male,Total,Total,1786
United Kingdom,5,2020,85+,Total,Total,Total,4473
United Kingdom,5,2020,Under 1 year,Female,Total,Total,16
United Kingdom,5,2020,Under 1 year,Male,Total,Total,14
United Kingdom,5,2020,Under 1 year,Total,Total,Total,30
United Kingdom,6,2020,01-14,Female,Total,Total,4
United Kingdom,6,2020,01-14,Male,Total,Total,8
United Kingdom,6,2020,01-14,Total,Total,Total,12
United Kingdom,6,2020,15-44,Female,Total,Total,102
United Kingdom,6,2020,15-44,Male,Total,Total,184
United Kingdom,6,2020,15-44,Total,Total,Total,286
United Kingdom,6,2020,45-64,Female,Total,Total,521
United Kingdom,6,2020,45-64,Male,Total,Total,767
United Kingdom,6,2020,45-64,Total,Total,Total,1288
United Kingdom,6,2020,65-74,Female,Total,Total,694
United Kingdom,6,2020,65-74,Male,Total,Total,1060
United Kingdom,6,2020,65-74,Total,Total,Total,1754
United Kingdom,6,2020,75-84,Female,Total,Total,1413
United Kingdom,6,2020,75-84,Male,Total,Total,1596
United Kingdom,6,2020,75-84,Total,Total,Total,3009
United Kingdom,6,2020,85+,Female,Total,Total,2709
United Kingdom,6,2020,85+,Male,Total,Total,1847
United Kingdom,6,2020,85+,Total,Total,Total,4556
United Kingdom,6,2020,Under 1 year,Female,Total,Total,14
United Kingdom,6,2020,Under 1 year,Male,Total,Total,29
United Kingdom,6,2020,Under 1 year,Total,Total,Total,43
United Kingdom,7,2020,01-14,Female,Total,Total,7
United Kingdom,7,2020,01-14,Male,Total,Total,11
United Kingdom,7,2020,01-14,Total,Total,Total,18
United Kingdom,7,2020,15-44,Female,Total,Total,119
United Kingdom,7,2020,15-44,Male,Total,Total,202
United Kingdom,7,2020,15-44,Total,Total,Total,321
United Kingdom,7,2020,45-64,Female,Total,Total,546
United Kingdom,7,2020,45-64,Male,Total,Total,725
United Kingdom,7,2020,45-64,Total,Total,Total,1271
United Kingdom,7,2020,65-74,Female,Total,Total,745
United Kingdom,7,2020,65-74,Male,Total,Total,998
United Kingdom,7,2020,65-74,Total,Total,Total,1743
United Kingdom,7,2020,75-84,Female,Total,Total,1362
United Kingdom,7,2020,75-84,Male,Total,Total,1672
United Kingdom,7,2020,75-84,Total,Total,Total,3034
United Kingdom,7,2020,85+,Female,Total,Total,2603
United Kingdom,7,2020,85+,Male,Total,Total,1799
United Kingdom,7,2020,85+,Total,Total,Total,4402
United Kingdom,7,2020,Under 1 year,Female,Total,Total,19
United Kingdom,7,2020,Under 1 year,Male,Total,Total,32
United Kingdom,7,2020,Under 1 year,Total,Total,Total,51
United Kingdom,8,2020,01-14,Female,Total,Total,5
United Kingdom,8,2020,01-14,Male,Total,Total,15
United Kingdom,8,2020,01-14,Total,Total,Total,20
United Kingdom,8,2020,15-44,Female,Total,Total,112
United Kingdom,8,2020,15-44,Male,Total,Total,203
United Kingdom,8,2020,15-44,Total,Total,Total,315
United Kingdom,8,2020,45-64,Female,Total,Total,540
United Kingdom,8,2020,45-64,Male,Total,Total,717
United Kingdom,8,2020,45-64,Total,Total,Total,1257
United Kingdom,8,2020,65-74,Female,Total,Total,729
United Kingdom,8,2020,65-74,Male,Total,Total,1064
United Kingdom,8,2020,65-74,Total,Total,Total,1793
United Kingdom,8,2020,75-84,Female,Total,Total,1388
United Kingdom,8,2020,75-84,Male,Total,Total,1580
United Kingdom,8,2020,75-84,Total,Total,Total,2968
United Kingdom,8,2020,85+,Female,Total,Total,2587
United Kingdom,8,2020,85+,Male,Total,Total,1826
United Kingdom,8,2020,85+,Total,Total,Total,4413
United Kingdom,8,2020,Under 1 year,Female,Total,Total,19
United Kingdom,8,2020,Under 1 year,Male,Total,Total,30
United Kingdom,8,2020,Under 1 year,Total,Total,Total,49
United Kingdom,9,2020,01-14,Female,Total,Total,10
United Kingdom,9,2020,01-14,Male,Total,Total,10
