"ID";"Sex";"Age31December";"Periods";"Deaths_1"
"4286";"T001038";"21700";"1998W127";"1093"
"4287";"T001038";"21700";"1998W128";"1100"
"4288";"T001038";"21700";"1998W129";"1061"
"4289";"T001038";"21700";"1998W130";"1203"
"4290";"T001038";"21700";"1998W131";"1114"
"4291";"T001038";"21700";"1998W132";"1138"
"4292";"T001038";"21700";"1998W133";"1173"
"4293";"T001038";"21700";"1998W134";"1049"
"4294";"T001038";"21700";"1998W135";"1024"
"4295";"T001038";"21700";"1998W136";"1112"
"4296";"T001038";"21700";"1998W137";"1104"
"4297";"T001038";"21700";"1998W138";"1070"
"4298";"T001038";"21700";"1998W139";"1120"
"4299";"T001038";"21700";"1998W140";"1080"
"4300";"T001038";"21700";"1998W141";"1157"
"4301";"T001038";"21700";"1998W142";"1182"
"4302";"T001038";"21700";"1998W143";"1131"
"4303";"T001038";"21700";"1998W144";"1068"
"4304";"T001038";"21700";"1998W145";"1163"
"4305";"T001038";"21700";"1998W146";"1155"
"4306";"T001038";"21700";"1998W147";"1191"
"4307";"T001038";"21700";"1998W148";"1206"
"4308";"T001038";"21700";"1998W149";"1310"
"4309";"T001038";"21700";"1998W150";"1421"
"4310";"T001038";"21700";"1998W151";"1426"
"4311";"T001038";"21700";"1998W152";"1405"
"4312";"T001038";"21700";"1998W153";"819"
"4313";"T001038";"21700";"1998JJ00";"63586"
"4314";"T001038";"21700";"1999X000";"637"
"4315";"T001038";"21700";"1999W101";"1604"
"4316";"T001038";"21700";"1999W102";"1495"
"4317";"T001038";"21700";"1999W103";"1442"
"4318";"T001038";"21700";"1999W104";"1340"
"4319";"T001038";"21700";"1999W105";"1461"
"4320";"T001038";"21700";"1999W106";"1534"
"4321";"T001038";"21700";"1999W107";"1522"
"4322";"T001038";"21700";"1999W108";"1623"
"4323";"T001038";"21700";"1999W109";"1612"
"4324";"T001038";"21700";"1999W110";"1530"
"4325";"T001038";"21700";"1999W111";"1337"
"4326";"T001038";"21700";"1999W112";"1361"
"4327";"T001038";"21700";"1999W113";"1296"
"4328";"T001038";"21700";"1999W114";"1281"
"4329";"T001038";"21700";"1999W115";"1167"
"4330";"T001038";"21700";"1999W116";"1201"
"4331";"T001038";"21700";"1999W117";"1196"
"4332";"T001038";"21700";"1999W118";"1217"
"4333";"T001038";"21700";"1999W119";"1153"
"4334";"T001038";"21700";"1999W120";"1178"
"4335";"T001038";"21700";"1999W121";"1190"
"4336";"T001038";"21700";"1999W122";"1158"
"4337";"T001038";"21700";"1999W123";"1153"
"4338";"T001038";"21700";"1999W124";"1162"
"4339";"T001038";"21700";"1999W125";"1077"
"4340";"T001038";"21700";"1999W126";"1167"
"4341";"T001038";"21700";"1999W127";"1170"
"4342";"T001038";"21700";"1999W128";"1219"
"4343";"T001038";"21700";"1999W129";"1205"
"4344";"T001038";"21700";"1999W130";"1145"
"4345";"T001038";"21700";"1999W131";"1320"
"4346";"T001038";"21700";"1999W132";"1119"
"4347";"T001038";"21700";"1999W133";"1057"
"4348";"T001038";"21700";"1999W134";"1132"
"4349";"T001038";"21700";"1999W135";"1102"
"4350";"T001038";"21700";"1999W136";"1115"
"4351";"T001038";"21700";"1999W137";"1168"
"4352";"T001038";"21700";"1999W138";"1121"
"4353";"T001038";"21700";"1999W139";"1013"
"4354";"T001038";"21700";"1999W140";"1011"
"4355";"T001038";"21700";"1999W141";"1051"
"4356";"T001038";"21700";"1999W142";"1131"
"4357";"T001038";"21700";"1999W143";"1224"
"4358";"T001038";"21700";"1999W144";"1123"
"4359";"T001038";"21700";"1999W145";"1149"
"4360";"T001038";"21700";"1999W146";"1110"
"4361";"T001038";"21700";"1999W147";"1184"
"4362";"T001038";"21700";"1999W148";"1154"
"4363";"T001038";"21700";"1999W149";"1297"
"4364";"T001038";"21700";"1999W150";"1309"
"4365";"T001038";"21700";"1999W151";"1391"
"4366";"T001038";"21700";"1999W152";"1087"
"4367";"T001038";"21700";"1999JJ00";"65201"
"4368";"T001038";"21700";"2000X000";"487"
"4369";"T001038";"21700";"2000W101";"1950"
"4370";"T001038";"21700";"2000W102";"1817"
"4371";"T001038";"21700";"2000W103";"1750"
"4372";"T001038";"21700";"2000W104";"1610"
"4373";"T001038";"21700";"2000W105";"1500"
"4374";"T001038";"21700";"2000W106";"1434"
"4375";"T001038";"21700";"2000W107";"1332"
"4376";"T001038";"21700";"2000W108";"1424"
"4377";"T001038";"21700";"2000W109";"1293"
"4378";"T001038";"21700";"2000W110";"1301"
"4379";"T001038";"21700";"2000W111";"1290"
"4380";"T001038";"21700";"2000W112";"1191"
"4381";"T001038";"21700";"2000W113";"1192"
"4382";"T001038";"21700";"2000W114";"1306"
"4383";"T001038";"21700";"2000W115";"1267"
"4384";"T001038";"21700";"2000W116";"1322"
"4385";"T001038";"21700";"2000W117";"1257"
"4386";"T001038";"21700";"2000W118";"1195"
"4387";"T001038";"21700";"2000W119";"1305"
"4388";"T001038";"21700";"2000W120";"1322"
"4389";"T001038";"21700";"2000W121";"1116"
"4390";"T001038";"21700";"2000W122";"1177"
"4391";"T001038";"21700";"2000W123";"1155"
"4392";"T001038";"21700";"2000W124";"1151"
"4393";"T001038";"21700";"2000W125";"1416"
"4394";"T001038";"21700";"2000W126";"1222"
"4395";"T001038";"21700";"2000W127";"1187"
"4396";"T001038";"21700";"2000W128";"1064"
"4397";"T001038";"21700";"2000W129";"1127"
"4398";"T001038";"21700";"2000W130";"1111"
"4399";"T001038";"21700";"2000W131";"1163"
"4400";"T001038";"21700";"2000W132";"1153"
"4401";"T001038";"21700";"2000W133";"1185"
"4402";"T001038";"21700";"2000W134";"1101"
"4403";"T001038";"21700";"2000W135";"1044"
"4404";"T001038";"21700";"2000W136";"1141"
"4405";"T001038";"21700";"2000W137";"1151"
"4406";"T001038";"21700";"2000W138";"1084"
"4407";"T001038";"21700";"2000W139";"1134"
"4408";"T001038";"21700";"2000W140";"1146"
"4409";"T001038";"21700";"2000W141";"1118"
"4410";"T001038";"21700";"2000W142";"1157"
"4411";"T001038";"21700";"2000W143";"1201"
"4412";"T001038";"21700";"2000W144";"1180"
"4413";"T001038";"21700";"2000W145";"1172"
"4414";"T001038";"21700";"2000W146";"1197"
"4415";"T001038";"21700";"2000W147";"1242"
"4416";"T001038";"21700";"2000W148";"1248"
"4417";"T001038";"21700";"2000W149";"1191"
"4418";"T001038";"21700";"2000W150";"1244"
"4419";"T001038";"21700";"2000W151";"1317"
"4420";"T001038";"21700";"2000W152";"1385"
"4421";"T001038";"21700";"2000JJ00";"66225"
"4422";"T001038";"21700";"2001W101";"1550"
"4423";"T001038";"21700";"2001W102";"1445"
"4424";"T001038";"21700";"2001W103";"1486"
"4425";"T001038";"21700";"2001W104";"1516"
"4426";"T001038";"21700";"2001W105";"1439"
"4427";"T001038";"21700";"2001W106";"1411"
"4428";"T001038";"21700";"2001W107";"1323"
"4429";"T001038";"21700";"2001W108";"1318"
"4430";"T001038";"21700";"2001W109";"1314"
"4431";"T001038";"21700";"2001W110";"1385"
"4432";"T001038";"21700";"2001W111";"1325"
"4433";"T001038";"21700";"2001W112";"1408"
"4434";"T001038";"21700";"2001W113";"1334"
"4435";"T001038";"21700";"2001W114";"1350"
"4436";"T001038";"21700";"2001W115";"1366"
"4437";"T001038";"21700";"2001W116";"1219"
"4438";"T001038";"21700";"2001W117";"1278"
"4439";"T001038";"21700";"2001W118";"1275"
"4440";"T001038";"21700";"2001W119";"1337"
"4441";"T001038";"21700";"2001W120";"1315"
"4442";"T001038";"21700";"2001W121";"1262"
"4443";"T001038";"21700";"2001W122";"1303"
"4444";"T001038";"21700";"2001W123";"1226"
"4445";"T001038";"21700";"2001W124";"1298"
"4446";"T001038";"21700";"2001W125";"1206"
"4447";"T001038";"21700";"2001W126";"1287"
"4448";"T001038";"21700";"2001W127";"1376"
"4449";"T001038";"21700";"2001W128";"1209"
"4450";"T001038";"21700";"2001W129";"1158"
"4451";"T001038";"21700";"2001W130";"1152"
"4452";"T001038";"21700";"2001W131";"1099"
"4453";"T001038";"21700";"2001W132";"1135"
"4454";"T001038";"21700";"2001W133";"1190"
"4455";"T001038";"21700";"2001W134";"1238"
"4456";"T001038";"21700";"2001W135";"1170"
"4457";"T001038";"21700";"2001W136";"1142"
"4458";"T001038";"21700";"2001W137";"1122"
"4459";"T001038";"21700";"2001W138";"1159"
"4460";"T001038";"21700";"2001W139";"1154"
"4461";"T001038";"21700";"2001W140";"1230"
"4462";"T001038";"21700";"2001W141";"1162"
"4463";"T001038";"21700";"2001W142";"1198"
"4464";"T001038";"21700";"2001W143";"1194"
"4465";"T001038";"21700";"2001W144";"1175"
"4466";"T001038";"21700";"2001W145";"1199"
"4467";"T001038";"21700";"2001W146";"1226"
"4468";"T001038";"21700";"2001W147";"1237"
"4469";"T001038";"21700";"2001W148";"1233"
"4470";"T001038";"21700";"2001W149";"1255"
"4471";"T001038";"21700";"2001W150";"1278"
"4472";"T001038";"21700";"2001W151";"1356"
"4473";"T001038";"21700";"2001W152";"1424"
"4474";"T001038";"21700";"2001W153";"194"
"4475";"T001038";"21700";"2001JJ00";"66641"
"4476";"T001038";"21700";"2002W101";"1282"
"4477";"T001038";"21700";"2002W102";"1613"
"4478";"T001038";"21700";"2002W103";"1544"
"4479";"T001038";"21700";"2002W104";"1581"
"4480";"T001038";"21700";"2002W105";"1501"
"4481";"T001038";"21700";"2002W106";"1427"
"4482";"T001038";"21700";"2002W107";"1389"
"4483";"T001038";"21700";"2002W108";"1504"
"4484";"T001038";"21700";"2002W109";"1586"
"4485";"T001038";"21700";"2002W110";"1516"
"4486";"T001038";"21700";"2002W111";"1600"
"4487";"T001038";"21700";"2002W112";"1466"
"4488";"T001038";"21700";"2002W113";"1438"
"4489";"T001038";"21700";"2002W114";"1419"
"4490";"T001038";"21700";"2002W115";"1345"
"4491";"T001038";"21700";"2002W116";"1371"
"4492";"T001038";"21700";"2002W117";"1345"
"4493";"T001038";"21700";"2002W118";"1265"
"4494";"T001038";"21700";"2002W119";"1256"
"4495";"T001038";"21700";"2002W120";"1229"
"4496";"T001038";"21700";"2002W121";"1208"
"4497";"T001038";"21700";"2002W122";"1270"
"4498";"T001038";"21700";"2002W123";"1304"
"4499";"T001038";"21700";"2002W124";"1173"
"4500";"T001038";"21700";"2002W125";"1267"
"4501";"T001038";"21700";"2002W126";"1181"
"4502";"T001038";"21700";"2002W127";"1197"
"4503";"T001038";"21700";"2002W128";"1177"
"4504";"T001038";"21700";"2002W129";"1193"
"4505";"T001038";"21700";"2002W130";"1244"
"4506";"T001038";"21700";"2002W131";"1419"
"4507";"T001038";"21700";"2002W132";"1180"
"4508";"T001038";"21700";"2002W133";"1205"
"4509";"T001038";"21700";"2002W134";"1256"
"4510";"T001038";"21700";"2002W135";"1097"
"4511";"T001038";"21700";"2002W136";"1142"
"4512";"T001038";"21700";"2002W137";"1115"
"4513";"T001038";"21700";"2002W138";"1085"
"4514";"T001038";"21700";"2002W139";"1108"
"4515";"T001038";"21700";"2002W140";"1173"
"4516";"T001038";"21700";"2002W141";"1153"
"4517";"T001038";"21700";"2002W142";"1238"
"4518";"T001038";"21700";"2002W143";"1257"
"4519";"T001038";"21700";"2002W144";"1235"
"4520";"T001038";"21700";"2002W145";"1246"
"4521";"T001038";"21700";"2002W146";"1205"
"4522";"T001038";"21700";"2002W147";"1254"
"4523";"T001038";"21700";"2002W148";"1256"
"4524";"T001038";"21700";"2002W149";"1249"
"4525";"T001038";"21700";"2002W150";"1446"
"4526";"T001038";"21700";"2002W151";"1489"
"4527";"T001038";"21700";"2002W152";"1531"
"4528";"T001038";"21700";"2002W153";"425"
"4529";"T001038";"21700";"2002JJ00";"68655"
"4530";"T001038";"21700";"2003W101";"1121"
"4531";"T001038";"21700";"2003W102";"1528"
"4532";"T001038";"21700";"2003W103";"1598"
"4533";"T001038";"21700";"2003W104";"1526"
"4534";"T001038";"21700";"2003W105";"1442"
"4535";"T001038";"21700";"2003W106";"1351"
"4536";"T001038";"21700";"2003W107";"1308"
"4537";"T001038";"21700";"2003W108";"1480"
"4538";"T001038";"21700";"2003W109";"1537"
"4539";"T001038";"21700";"2003W110";"1512"
"4540";"T001038";"21700";"2003W111";"1499"
"4541";"T001038";"21700";"2003W112";"1514"
"4542";"T001038";"21700";"2003W113";"1448"
"4543";"T001038";"21700";"2003W114";"1456"
"4544";"T001038";"21700";"2003W115";"1351"
"4545";"T001038";"21700";"2003W116";"1493"
"4546";"T001038";"21700";"2003W117";"1398"
"4547";"T001038";"21700";"2003W118";"1289"
"4548";"T001038";"21700";"2003W119";"1269"
"4549";"T001038";"21700";"2003W120";"1297"
"4550";"T001038";"21700";"2003W121";"1236"
"4551";"T001038";"21700";"2003W122";"1303"
"4552";"T001038";"21700";"2003W123";"1421"
"4553";"T001038";"21700";"2003W124";"1227"
"4554";"T001038";"21700";"2003W125";"1152"
"4555";"T001038";"21700";"2003W126";"1223"
"4556";"T001038";"21700";"2003W127";"1123"
"4557";"T001038";"21700";"2003W128";"1157"
"4558";"T001038";"21700";"2003W129";"1310"
"4559";"T001038";"21700";"2003W130";"1255"
"4560";"T001038";"21700";"2003W131";"1216"
"4561";"T001038";"21700";"2003W132";"1396"
"4562";"T001038";"21700";"2003W133";"1412"
"4563";"T001038";"21700";"2003W134";"1225"
"4564";"T001038";"21700";"2003W135";"1114"
"4565";"T001038";"21700";"2003W136";"1149"
"4566";"T001038";"21700";"2003W137";"1126"
"4567";"T001038";"21700";"2003W138";"1260"
"4568";"T001038";"21700";"2003W139";"1206"
"4569";"T001038";"21700";"2003W140";"1202"
"4570";"T001038";"21700";"2003W141";"1154"
"4571";"T001038";"21700";"2003W142";"1211"
"4572";"T001038";"21700";"2003W143";"1230"
"4573";"T001038";"21700";"2003W144";"1374"
"4574";"T001038";"21700";"2003W145";"1261"
"4575";"T001038";"21700";"2003W146";"1207"
"4576";"T001038";"21700";"2003W147";"1251"
"4577";"T001038";"21700";"2003W148";"1302"
"4578";"T001038";"21700";"2003W149";"1235"
"4579";"T001038";"21700";"2003W150";"1368"
"4580";"T001038";"21700";"2003W151";"1535"
"4581";"T001038";"21700";"2003W152";"1642"
"4582";"T001038";"21700";"2003W153";"710"
"4583";"T001038";"21700";"2003JJ00";"69610"
"4584";"T001038";"21700";"2004W101";"1027"
"4585";"T001038";"21700";"2004W102";"1818"
"4586";"T001038";"21700";"2004W103";"1629"
"4587";"T001038";"21700";"2004W104";"1504"
"4588";"T001038";"21700";"2004W105";"1495"
"4589";"T001038";"21700";"2004W106";"1424"
"4590";"T001038";"21700";"2004W107";"1406"
"4591";"T001038";"21700";"2004W108";"1376"
"4592";"T001038";"21700";"2004W109";"1360"
"4593";"T001038";"21700";"2004W110";"1364"
"4594";"T001038";"21700";"2004W111";"1349"
"4595";"T001038";"21700";"2004W112";"1386"
"4596";"T001038";"21700";"2004W113";"1301"
"4597";"T001038";"21700";"2004W114";"1366"
"4598";"T001038";"21700";"2004W115";"1287"
"4599";"T001038";"21700";"2004W116";"1301"
"4600";"T001038";"21700";"2004W117";"1253"
"4601";"T001038";"21700";"2004W118";"1244"
"4602";"T001038";"21700";"2004W119";"1186"
"4603";"T001038";"21700";"2004W120";"1262"
"4604";"T001038";"21700";"2004W121";"1194"
"4605";"T001038";"21700";"2004W122";"1189"
"4606";"T001038";"21700";"2004W123";"1237"
"4607";"T001038";"21700";"2004W124";"1284"
"4608";"T001038";"21700";"2004W125";"1185"
"4609";"T001038";"21700";"2004W126";"1142"
"4610";"T001038";"21700";"2004W127";"1165"
"4611";"T001038";"21700";"2004W128";"1196"
"4612";"T001038";"21700";"2004W129";"1139"
"4613";"T001038";"21700";"2004W130";"1144"
"4614";"T001038";"21700";"2004W131";"1123"
"4615";"T001038";"21700";"2004W132";"1287"
"4616";"T001038";"21700";"2004W133";"1389"
"4617";"T001038";"21700";"2004W134";"1193"
"4618";"T001038";"21700";"2004W135";"1161"
"4619";"T001038";"21700";"2004W136";"1153"
"4620";"T001038";"21700";"2004W137";"1148"
"4621";"T001038";"21700";"2004W138";"1153"
"4622";"T001038";"21700";"2004W139";"1127"
"4623";"T001038";"21700";"2004W140";"1205"
"4624";"T001038";"21700";"2004W141";"1195"
"4625";"T001038";"21700";"2004W142";"1172"
"4626";"T001038";"21700";"2004W143";"1211"
"4627";"T001038";"21700";"2004W144";"1214"
"4628";"T001038";"21700";"2004W145";"1208"
"4629";"T001038";"21700";"2004W146";"1189"
"4630";"T001038";"21700";"2004W147";"1195"
"4631";"T001038";"21700";"2004W148";"1220"
"4632";"T001038";"21700";"2004W149";"1293"
"4633";"T001038";"21700";"2004W150";"1248"
"4634";"T001038";"21700";"2004W151";"1354"
"4635";"T001038";"21700";"2004W152";"1397"
"4636";"T001038";"21700";"2004W153";"1046"
"4637";"T001038";"21700";"2004JJ00";"67094"
"4638";"T001038";"21700";"2005X000";"432"
"4639";"T001038";"21700";"2005W101";"1533"
"4640";"T001038";"21700";"2005W102";"1461"
"4641";"T001038";"21700";"2005W103";"1467"
"4642";"T001038";"21700";"2005W104";"1486"
"4643";"T001038";"21700";"2005W105";"1462"
"4644";"T001038";"21700";"2005W106";"1529"
"4645";"T001038";"21700";"2005W107";"1608"
"4646";"T001038";"21700";"2005W108";"1756"
"4647";"T001038";"21700";"2005W109";"1831"
"4648";"T001038";"21700";"2005W110";"1831"
"4649";"T001038";"21700";"2005W111";"1680"
"4650";"T001038";"21700";"2005W112";"1600"
"4651";"T001038";"21700";"2005W113";"1409"
"4652";"T001038";"21700";"2005W114";"1392"
"4653";"T001038";"21700";"2005W115";"1336"
"4654";"T001038";"21700";"2005W116";"1288"
"4655";"T001038";"21700";"2005W117";"1309"
"4656";"T001038";"21700";"2005W118";"1307"
"4657";"T001038";"21700";"2005W119";"1219"
"4658";"T001038";"21700";"2005W120";"1287"
"4659";"T001038";"21700";"2005W121";"1314"
"4660";"T001038";"21700";"2005W122";"1214"
"4661";"T001038";"21700";"2005W123";"1151"
"4662";"T001038";"21700";"2005W124";"1193"
"4663";"T001038";"21700";"2005W125";"1402"
"4664";"T001038";"21700";"2005W126";"1237"
"4665";"T001038";"21700";"2005W127";"1100"
"4666";"T001038";"21700";"2005W128";"1161"
"4667";"T001038";"21700";"2005W129";"1150"
"4668";"T001038";"21700";"2005W130";"1090"
"4669";"T001038";"21700";"2005W131";"1048"
"4670";"T001038";"21700";"2005W132";"1058"
"4671";"T001038";"21700";"2005W133";"1128"
"4672";"T001038";"21700";"2005W134";"1112"
"4673";"T001038";"21700";"2005W135";"1130"
"4674";"T001038";"21700";"2005W136";"1181"
"4675";"T001038";"21700";"2005W137";"1086"
"4676";"T001038";"21700";"2005W138";"1054"
"4677";"T001038";"21700";"2005W139";"1124"
"4678";"T001038";"21700";"2005W140";"1157"
"4679";"T001038";"21700";"2005W141";"1186"
"4680";"T001038";"21700";"2005W142";"1217"
"4681";"T001038";"21700";"2005W143";"1190"
"4682";"T001038";"21700";"2005W144";"1077"
"4683";"T001038";"21700";"2005W145";"1185"
"4684";"T001038";"21700";"2005W146";"1193"
"4685";"T001038";"21700";"2005W147";"1300"
"4686";"T001038";"21700";"2005W148";"1313"
"4687";"T001038";"21700";"2005W149";"1353"
"4688";"T001038";"21700";"2005W150";"1333"
"4689";"T001038";"21700";"2005W151";"1344"
"4690";"T001038";"21700";"2005W152";"1176"
"4691";"T001038";"21700";"2005JJ00";"68180"
"4692";"T001038";"21700";"2006X000";"177"
"4693";"T001038";"21700";"2006W101";"1460"
"4694";"T001038";"21700";"2006W102";"1516"
"4695";"T001038";"21700";"2006W103";"1437"
"4696";"T001038";"21700";"2006W104";"1466"
"4697";"T001038";"21700";"2006W105";"1502"
"4698";"T001038";"21700";"2006W106";"1464"
"4699";"T001038";"21700";"2006W107";"1539"
"4700";"T001038";"21700";"2006W108";"1476"
"4701";"T001038";"21700";"2006W109";"1515"
"4702";"T001038";"21700";"2006W110";"1603"
"4703";"T001038";"21700";"2006W111";"1454"
"4704";"T001038";"21700";"2006W112";"1557"
"4705";"T001038";"21700";"2006W113";"1551"
"4706";"T001038";"21700";"2006W114";"1369"
"4707";"T001038";"21700";"2006W115";"1446"
"4708";"T001038";"21700";"2006W116";"1336"
"4709";"T001038";"21700";"2006W117";"1306"
"4710";"T001038";"21700";"2006W118";"1299"
"4711";"T001038";"21700";"2006W119";"1286"
"4712";"T001038";"21700";"2006W120";"1262"
"4713";"T001038";"21700";"2006W121";"1179"
"4714";"T001038";"21700";"2006W122";"1182"
"4715";"T001038";"21700";"2006W123";"1271"
"4716";"T001038";"21700";"2006W124";"1385"
"4717";"T001038";"21700";"2006W125";"1268"
"4718";"T001038";"21700";"2006W126";"1166"
"4719";"T001038";"21700";"2006W127";"1399"
"4720";"T001038";"21700";"2006W128";"1237"
"4721";"T001038";"21700";"2006W129";"1538"
"4722";"T001038";"21700";"2006W130";"1670"
"4723";"T001038";"21700";"2006W131";"1246"
"4724";"T001038";"21700";"2006W132";"1136"
"4725";"T001038";"21700";"2006W133";"1159"
"4726";"T001038";"21700";"2006W134";"1123"
"4727";"T001038";"21700";"2006W135";"1158"
"4728";"T001038";"21700";"2006W136";"1146"
"4729";"T001038";"21700";"2006W137";"1309"
"4730";"T001038";"21700";"2006W138";"1193"
"4731";"T001038";"21700";"2006W139";"1132"
"4732";"T001038";"21700";"2006W140";"1076"
"4733";"T001038";"21700";"2006W141";"1098"
"4734";"T001038";"21700";"2006W142";"1143"
"4735";"T001038";"21700";"2006W143";"1153"
"4736";"T001038";"21700";"2006W144";"1170"
"4737";"T001038";"21700";"2006W145";"1224"
"4738";"T001038";"21700";"2006W146";"1275"
"4739";"T001038";"21700";"2006W147";"1234"
"4740";"T001038";"21700";"2006W148";"1262"
"4741";"T001038";"21700";"2006W149";"1233"
"4742";"T001038";"21700";"2006W150";"1220"
"4743";"T001038";"21700";"2006W151";"1379"
"4744";"T001038";"21700";"2006W152";"1379"
"4745";"T001038";"21700";"2006JJ00";"68764"
"4746";"T001038";"21700";"2007W101";"1487"
"4747";"T001038";"21700";"2007W102";"1486"
"4748";"T001038";"21700";"2007W103";"1411"
"4749";"T001038";"21700";"2007W104";"1388"
"4750";"T001038";"21700";"2007W105";"1450"
"4751";"T001038";"21700";"2007W106";"1410"
"4752";"T001038";"21700";"2007W107";"1406"
"4753";"T001038";"21700";"2007W108";"1454"
"4754";"T001038";"21700";"2007W109";"1474"
"4755";"T001038";"21700";"2007W110";"1516"
"4756";"T001038";"21700";"2007W111";"1407"
"4757";"T001038";"21700";"2007W112";"1383"
"4758";"T001038";"21700";"2007W113";"1385"
"4759";"T001038";"21700";"2007W114";"1315"
"4760";"T001038";"21700";"2007W115";"1296"
"4761";"T001038";"21700";"2007W116";"1331"
"4762";"T001038";"21700";"2007W117";"1337"
"4763";"T001038";"21700";"2007W118";"1316"
"4764";"T001038";"21700";"2007W119";"1300"
"4765";"T001038";"21700";"2007W120";"1171"
"4766";"T001038";"21700";"2007W121";"1205"
"4767";"T001038";"21700";"2007W122";"1202"
"4768";"T001038";"21700";"2007W123";"1314"
"4769";"T001038";"21700";"2007W124";"1237"
"4770";"T001038";"21700";"2007W125";"1201"
"4771";"T001038";"21700";"2007W126";"1170"
"4772";"T001038";"21700";"2007W127";"1171"
"4773";"T001038";"21700";"2007W128";"1239"
"4774";"T001038";"21700";"2007W129";"1163"
"4775";"T001038";"21700";"2007W130";"1120"
"4776";"T001038";"21700";"2007W131";"1198"
"4777";"T001038";"21700";"2007W132";"1242"
"4778";"T001038";"21700";"2007W133";"1133"
"4779";"T001038";"21700";"2007W134";"1175"
"4780";"T001038";"21700";"2007W135";"1081"
"4781";"T001038";"21700";"2007W136";"1146"
"4782";"T001038";"21700";"2007W137";"1173"
"4783";"T001038";"21700";"2007W138";"1088"
"4784";"T001038";"21700";"2007W139";"1164"
"4785";"T001038";"21700";"2007W140";"1180"
"4786";"T001038";"21700";"2007W141";"1199"
"4787";"T001038";"21700";"2007W142";"1229"
"4788";"T001038";"21700";"2007W143";"1277"
"4789";"T001038";"21700";"2007W144";"1322"
"4790";"T001038";"21700";"2007W145";"1264"
"4791";"T001038";"21700";"2007W146";"1290"
"4792";"T001038";"21700";"2007W147";"1339"
"4793";"T001038";"21700";"2007W148";"1412"
"4794";"T001038";"21700";"2007W149";"1446"
"4795";"T001038";"21700";"2007W150";"1405"
"4796";"T001038";"21700";"2007W151";"1443"
"4797";"T001038";"21700";"2007W152";"1569"
"4798";"T001038";"21700";"2007W153";"228"
"4799";"T001038";"21700";"2007JJ00";"67748"
"4800";"T001038";"21700";"2008W101";"1422"
"4801";"T001038";"21700";"2008W102";"1702"
"4802";"T001038";"21700";"2008W103";"1633"
"4803";"T001038";"21700";"2008W104";"1447"
"4804";"T001038";"21700";"2008W105";"1498"
"4805";"T001038";"21700";"2008W106";"1451"
"4806";"T001038";"21700";"2008W107";"1416"
"4807";"T001038";"21700";"2008W108";"1523"
"4808";"T001038";"21700";"2008W109";"1541"
"4809";"T001038";"21700";"2008W110";"1563"
"4810";"T001038";"21700";"2008W111";"1460"
"4811";"T001038";"21700";"2008W112";"1385"
"4812";"T001038";"21700";"2008W113";"1471"
"4813";"T001038";"21700";"2008W114";"1473"
"4814";"T001038";"21700";"2008W115";"1404"
"4815";"T001038";"21700";"2008W116";"1419"
"4816";"T001038";"21700";"2008W117";"1407"
"4817";"T001038";"21700";"2008W118";"1328"
"4818";"T001038";"21700";"2008W119";"1429"
"4819";"T001038";"21700";"2008W120";"1354"
"4820";"T001038";"21700";"2008W121";"1358"
"4821";"T001038";"21700";"2008W122";"1266"
"4822";"T001038";"21700";"2008W123";"1226"
"4823";"T001038";"21700";"2008W124";"1277"
"4824";"T001038";"21700";"2008W125";"1210"
"4825";"T001038";"21700";"2008W126";"1270"
"4826";"T001038";"21700";"2008W127";"1285"
"4827";"T001038";"21700";"2008W128";"1207"
"4828";"T001038";"21700";"2008W129";"1219"
"4829";"T001038";"21700";"2008W130";"1212"
"4830";"T001038";"21700";"2008W131";"1309"
"4831";"T001038";"21700";"2008W132";"1239"
"4832";"T001038";"21700";"2008W133";"1142"
"4833";"T001038";"21700";"2008W134";"1143"
"4834";"T001038";"21700";"2008W135";"1175"
"4835";"T001038";"21700";"2008W136";"1185"
"4836";"T001038";"21700";"2008W137";"1117"
"4837";"T001038";"21700";"2008W138";"1207"
"4838";"T001038";"21700";"2008W139";"1168"
"4839";"T001038";"21700";"2008W140";"1265"
"4840";"T001038";"21700";"2008W141";"1180"
"4841";"T001038";"21700";"2008W142";"1191"
"4842";"T001038";"21700";"2008W143";"1251"
"4843";"T001038";"21700";"2008W144";"1309"
"4844";"T001038";"21700";"2008W145";"1250"
"4845";"T001038";"21700";"2008W146";"1274"
"4846";"T001038";"21700";"2008W147";"1255"
"4847";"T001038";"21700";"2008W148";"1254"
"4848";"T001038";"21700";"2008W149";"1420"
"4849";"T001038";"21700";"2008W150";"1441"
"4850";"T001038";"21700";"2008W151";"1442"
"4851";"T001038";"21700";"2008W152";"1404"
"4852";"T001038";"21700";"2008W153";"669"
"4853";"T001038";"21700";"2008JJ00";"70146"
"4854";"T001038";"21700";"2009W101";"1041"
"4855";"T001038";"21700";"2009W102";"1764"
"4856";"T001038";"21700";"2009W103";"1919"
"4857";"T001038";"21700";"2009W104";"1830"
"4858";"T001038";"21700";"2009W105";"1788"
"4859";"T001038";"21700";"2009W106";"1801"
"4860";"T001038";"21700";"2009W107";"1571"
"4861";"T001038";"21700";"2009W108";"1587"
"4862";"T001038";"21700";"2009W109";"1459"
"4863";"T001038";"21700";"2009W110";"1404"
"4864";"T001038";"21700";"2009W111";"1421"
"4865";"T001038";"21700";"2009W112";"1352"
"4866";"T001038";"21700";"2009W113";"1372"
